This job can be monitored from: https://scruffy.c3se.chalmers.se/d/alvis-job/alvis-job?var-jobid=1726174&from=1704591827000
[INFO] Trainer: ngp | 2024-01-07_02-44-00 | cuda:0 | fp16 | 
/cephyr/users/amirmaso/Alvis/microct-neural-repr/instant-NGP-cunerf/model/cunerf
-rhino-fine
[INFO] #parameters: 5296186
[INFO] Loading latest checkpoint ...
[WARN] No checkpoint found, model randomly initialized.
==> Start Training Epoch 1, lr=0.001000 ...

  0% 0/2725000 [00:00<?, ?it/s]
loss=0.0067 (0.0067): :   0% 10000/2725000 [00:02<10:43, 4219.33it/s]
loss=0.0075 (0.0070): :   0% 10000/2725000 [00:03<10:43, 4219.33it/s]
loss=0.0075 (0.0070): :   1% 15000/2725000 [00:03<10:18, 4379.56it/s]
loss=0.0068 (0.0069): :   1% 15000/2725000 [00:04<10:18, 4379.56it/s]
loss=0.0068 (0.0069): :   1% 20000/2725000 [00:04<10:06, 4458.82it/s]
loss=0.0069 (0.0069): :   1% 20000/2725000 [00:05<10:06, 4458.82it/s]
loss=0.0069 (0.0069): :   1% 25000/2725000 [00:05<09:59, 4502.77it/s]
loss=0.0065 (0.0069): :   1% 25000/2725000 [00:06<09:59, 4502.77it/s]
loss=0.0065 (0.0069): :   1% 30000/2725000 [00:06<10:07, 4435.89it/s]
loss=0.0071 (0.0069): :   1% 30000/2725000 [00:07<10:07, 4435.89it/s]
loss=0.0071 (0.0069): :   1% 35000/2725000 [00:07<09:59, 4486.20it/s]
loss=0.0066 (0.0069): :   1% 35000/2725000 [00:08<09:59, 4486.20it/s]
loss=0.0066 (0.0069): :   1% 40000/2725000 [00:08<09:54, 4517.60it/s]
loss=0.0070 (0.0069): :   1% 40000/2725000 [00:10<09:54, 4517.60it/s]
loss=0.0070 (0.0069): :   2% 45000/2725000 [00:10<10:01, 4452.44it/s]
loss=0.0069 (0.0069): :   2% 45000/2725000 [00:11<10:01, 4452.44it/s]
loss=0.0069 (0.0069): :   2% 50000/2725000 [00:11<09:54, 4497.01it/s]
loss=0.0070 (0.0069): :   2% 50000/2725000 [00:12<09:54, 4497.01it/s]
loss=0.0070 (0.0069): :   2% 55000/2725000 [00:12<09:50, 4525.01it/s]
loss=0.0072 (0.0069): :   2% 55000/2725000 [00:13<09:50, 4525.01it/s]
loss=0.0072 (0.0069): :   2% 60000/2725000 [00:13<09:56, 4464.27it/s]
loss=0.0061 (0.0069): :   2% 60000/2725000 [00:14<09:56, 4464.27it/s]
loss=0.0061 (0.0069): :   2% 65000/2725000 [00:14<09:51, 4500.74it/s]
loss=0.0064 (0.0068): :   2% 65000/2725000 [00:15<09:51, 4500.74it/s]
loss=0.0064 (0.0068): :   3% 70000/2725000 [00:15<09:46, 4526.06it/s]
loss=0.0063 (0.0068): :   3% 70000/2725000 [00:16<09:46, 4526.06it/s]
loss=0.0063 (0.0068): :   3% 75000/2725000 [00:16<09:53, 4465.93it/s]
loss=0.0072 (0.0068): :   3% 75000/2725000 [00:17<09:53, 4465.93it/s]
loss=0.0072 (0.0068): :   3% 80000/2725000 [00:17<09:47, 4500.81it/s]
loss=0.0061 (0.0068): :   3% 80000/2725000 [00:18<09:47, 4500.81it/s]
loss=0.0061 (0.0068): :   3% 85000/2725000 [00:18<09:43, 4524.95it/s]
loss=0.0064 (0.0067): :   3% 85000/2725000 [00:20<09:43, 4524.95it/s]
loss=0.0064 (0.0067): :   3% 90000/2725000 [00:20<09:50, 4460.42it/s]
loss=0.0064 (0.0067): :   3% 90000/2725000 [00:21<09:50, 4460.42it/s]
loss=0.0064 (0.0067): :   3% 95000/2725000 [00:21<09:44, 4496.75it/s]
loss=0.0069 (0.0067): :   3% 95000/2725000 [00:22<09:44, 4496.75it/s]
loss=0.0069 (0.0067): :   4% 100000/2725000 [00:22<09:40, 4523.20it/s]
loss=0.0073 (0.0068): :   4% 100000/2725000 [00:23<09:40, 4523.20it/s]
loss=0.0073 (0.0068): :   4% 105000/2725000 [00:23<09:47, 4460.49it/s]
loss=0.0070 (0.0068): :   4% 105000/2725000 [00:24<09:47, 4460.49it/s]
loss=0.0070 (0.0068): :   4% 110000/2725000 [00:24<09:41, 4496.79it/s]
loss=0.0072 (0.0068): :   4% 110000/2725000 [00:25<09:41, 4496.79it/s]
loss=0.0072 (0.0068): :   4% 115000/2725000 [00:25<09:36, 4523.79it/s]
loss=0.0064 (0.0068): :   4% 115000/2725000 [00:26<09:36, 4523.79it/s]
loss=0.0064 (0.0068): :   4% 120000/2725000 [00:26<09:43, 4464.79it/s]
loss=0.0062 (0.0068): :   4% 120000/2725000 [00:27<09:43, 4464.79it/s]
loss=0.0062 (0.0068): :   5% 125000/2725000 [00:27<09:37, 4498.59it/s]
loss=0.0063 (0.0067): :   5% 125000/2725000 [00:29<09:37, 4498.59it/s]
loss=0.0063 (0.0067): :   5% 130000/2725000 [00:29<09:33, 4525.66it/s]
loss=0.0071 (0.0068): :   5% 130000/2725000 [00:30<09:33, 4525.66it/s]
loss=0.0071 (0.0068): :   5% 135000/2725000 [00:30<09:39, 4466.48it/s]
loss=0.0065 (0.0067): :   5% 135000/2725000 [00:31<09:39, 4466.48it/s]
loss=0.0065 (0.0067): :   5% 140000/2725000 [00:31<09:34, 4500.62it/s]
loss=0.0072 (0.0068): :   5% 140000/2725000 [00:32<09:34, 4500.62it/s]
loss=0.0072 (0.0068): :   5% 145000/2725000 [00:32<09:29, 4526.85it/s]
loss=0.0067 (0.0068): :   5% 145000/2725000 [00:33<09:29, 4526.85it/s]
loss=0.0067 (0.0068): :   6% 150000/2725000 [00:33<09:37, 4461.40it/s]
loss=0.0063 (0.0067): :   6% 150000/2725000 [00:34<09:37, 4461.40it/s]
loss=0.0063 (0.0067): :   6% 155000/2725000 [00:34<09:31, 4497.19it/s]
loss=0.0069 (0.0067): :   6% 155000/2725000 [00:35<09:31, 4497.19it/s]
loss=0.0069 (0.0067): :   6% 160000/2725000 [00:35<09:27, 4523.62it/s]
loss=0.0061 (0.0067): :   6% 160000/2725000 [00:36<09:27, 4523.62it/s]
loss=0.0061 (0.0067): :   6% 165000/2725000 [00:36<09:23, 4544.16it/s]
loss=0.0066 (0.0067): :   6% 165000/2725000 [00:37<09:23, 4544.16it/s]
loss=0.0066 (0.0067): :   6% 170000/2725000 [00:37<09:30, 4477.52it/s]
loss=0.0068 (0.0067): :   6% 170000/2725000 [00:39<09:30, 4477.52it/s]
loss=0.0068 (0.0067): :   6% 175000/2725000 [00:39<09:25, 4510.08it/s]
loss=0.0067 (0.0067): :   6% 175000/2725000 [00:40<09:25, 4510.08it/s]
loss=0.0067 (0.0067): :   7% 180000/2725000 [00:40<09:21, 4535.69it/s]
loss=0.0070 (0.0067): :   7% 180000/2725000 [00:41<09:21, 4535.69it/s]
loss=0.0070 (0.0067): :   7% 185000/2725000 [00:41<09:28, 4470.82it/s]
loss=0.0065 (0.0067): :   7% 185000/2725000 [00:42<09:28, 4470.82it/s]
loss=0.0065 (0.0067): :   7% 190000/2725000 [00:42<09:22, 4504.95it/s]
loss=0.0069 (0.0067): :   7% 190000/2725000 [00:43<09:22, 4504.95it/s]
loss=0.0069 (0.0067): :   7% 195000/2725000 [00:43<09:18, 4529.56it/s]
loss=0.0067 (0.0067): :   7% 195000/2725000 [00:44<09:18, 4529.56it/s]
loss=0.0067 (0.0067): :   7% 200000/2725000 [00:44<09:25, 4468.98it/s]
loss=0.0067 (0.0067): :   7% 200000/2725000 [00:45<09:25, 4468.98it/s]
loss=0.0067 (0.0067): :   8% 205000/2725000 [00:45<09:19, 4503.67it/s]
loss=0.0071 (0.0067): :   8% 205000/2725000 [00:46<09:19, 4503.67it/s]
loss=0.0071 (0.0067): :   8% 210000/2725000 [00:46<09:15, 4526.14it/s]
loss=0.0063 (0.0067): :   8% 210000/2725000 [00:47<09:15, 4526.14it/s]
loss=0.0063 (0.0067): :   8% 215000/2725000 [00:47<09:21, 4466.28it/s]
loss=0.0060 (0.0067): :   8% 215000/2725000 [00:49<09:21, 4466.28it/s]
loss=0.0060 (0.0067): :   8% 220000/2725000 [00:49<09:16, 4501.21it/s]
loss=0.0063 (0.0067): :   8% 220000/2725000 [00:50<09:16, 4501.21it/s]
loss=0.0063 (0.0067): :   8% 225000/2725000 [00:50<09:12, 4526.18it/s]
loss=0.0058 (0.0067): :   8% 225000/2725000 [00:51<09:12, 4526.18it/s]
loss=0.0058 (0.0067): :   8% 230000/2725000 [00:51<09:18, 4467.97it/s]
loss=0.0064 (0.0067): :   8% 230000/2725000 [00:52<09:18, 4467.97it/s]
loss=0.0064 (0.0067): :   9% 235000/2725000 [00:52<09:13, 4502.30it/s]
loss=0.0067 (0.0067): :   9% 235000/2725000 [00:53<09:13, 4502.30it/s]
loss=0.0067 (0.0067): :   9% 240000/2725000 [00:53<09:08, 4528.90it/s]
loss=0.0061 (0.0067): :   9% 240000/2725000 [00:54<09:08, 4528.90it/s]
loss=0.0061 (0.0067): :   9% 245000/2725000 [00:54<09:05, 4543.50it/s]
loss=0.0063 (0.0067): :   9% 245000/2725000 [00:55<09:05, 4543.50it/s]
loss=0.0063 (0.0067): :   9% 250000/2725000 [00:55<09:12, 4476.80it/s]
loss=0.0065 (0.0067): :   9% 250000/2725000 [00:56<09:12, 4476.80it/s]
loss=0.0065 (0.0067): :   9% 255000/2725000 [00:56<09:07, 4509.89it/s]
loss=0.0067 (0.0067): :   9% 255000/2725000 [00:57<09:07, 4509.89it/s]
loss=0.0067 (0.0067): :  10% 260000/2725000 [00:57<09:03, 4531.81it/s]
loss=0.0065 (0.0067): :  10% 260000/2725000 [00:59<09:03, 4531.81it/s]
loss=0.0065 (0.0067): :  10% 265000/2725000 [00:59<09:09, 4473.57it/s]
loss=0.0066 (0.0067): :  10% 265000/2725000 [01:00<09:09, 4473.57it/s]
loss=0.0066 (0.0067): :  10% 270000/2725000 [01:00<09:04, 4507.09it/s]
loss=0.0063 (0.0066): :  10% 270000/2725000 [01:01<09:04, 4507.09it/s]
loss=0.0063 (0.0066): :  10% 275000/2725000 [01:01<09:00, 4529.82it/s]
loss=0.0065 (0.0066): :  10% 275000/2725000 [01:02<09:00, 4529.82it/s]
loss=0.0065 (0.0066): :  10% 280000/2725000 [01:02<09:07, 4469.25it/s]
loss=0.0070 (0.0066): :  10% 280000/2725000 [01:03<09:07, 4469.25it/s]
loss=0.0070 (0.0066): :  10% 285000/2725000 [01:03<09:01, 4503.85it/s]
loss=0.0068 (0.0067): :  10% 285000/2725000 [01:04<09:01, 4503.85it/s]
loss=0.0068 (0.0067): :  11% 290000/2725000 [01:04<08:57, 4528.61it/s]
loss=0.0062 (0.0066): :  11% 290000/2725000 [01:05<08:57, 4528.61it/s]
loss=0.0062 (0.0066): :  11% 295000/2725000 [01:05<09:03, 4468.65it/s]
loss=0.0069 (0.0066): :  11% 295000/2725000 [01:06<09:03, 4468.65it/s]
loss=0.0069 (0.0066): :  11% 300000/2725000 [01:06<08:58, 4504.56it/s]
loss=0.0063 (0.0066): :  11% 300000/2725000 [01:07<08:58, 4504.56it/s]
loss=0.0063 (0.0066): :  11% 305000/2725000 [01:07<08:54, 4529.48it/s]
loss=0.0065 (0.0066): :  11% 305000/2725000 [01:09<08:54, 4529.48it/s]
loss=0.0065 (0.0066): :  11% 310000/2725000 [01:09<09:02, 4451.61it/s]
loss=0.0062 (0.0066): :  11% 310000/2725000 [01:10<09:02, 4451.61it/s]
loss=0.0062 (0.0066): :  12% 315000/2725000 [01:10<08:56, 4490.10it/s]
loss=0.0065 (0.0066): :  12% 315000/2725000 [01:11<08:56, 4490.10it/s]
loss=0.0065 (0.0066): :  12% 320000/2725000 [01:11<08:52, 4519.70it/s]
loss=0.0067 (0.0066): :  12% 320000/2725000 [01:12<08:52, 4519.70it/s]
loss=0.0067 (0.0066): :  12% 325000/2725000 [01:12<08:48, 4539.70it/s]
loss=0.0066 (0.0066): :  12% 325000/2725000 [01:13<08:48, 4539.70it/s]
loss=0.0066 (0.0066): :  12% 330000/2725000 [01:13<08:55, 4474.92it/s]
loss=0.0068 (0.0066): :  12% 330000/2725000 [01:14<08:55, 4474.92it/s]
loss=0.0068 (0.0066): :  12% 335000/2725000 [01:14<08:50, 4507.72it/s]
loss=0.0064 (0.0066): :  12% 335000/2725000 [01:15<08:50, 4507.72it/s]
loss=0.0064 (0.0066): :  12% 340000/2725000 [01:15<08:46, 4533.34it/s]
loss=0.0058 (0.0066): :  12% 340000/2725000 [01:16<08:46, 4533.34it/s]
loss=0.0058 (0.0066): :  13% 345000/2725000 [01:16<08:56, 4439.29it/s]
loss=0.0063 (0.0066): :  13% 345000/2725000 [01:17<08:56, 4439.29it/s]
loss=0.0063 (0.0066): :  13% 350000/2725000 [01:17<08:51, 4468.31it/s]
loss=0.0061 (0.0066): :  13% 350000/2725000 [01:19<08:51, 4468.31it/s]
loss=0.0061 (0.0066): :  13% 355000/2725000 [01:19<08:46, 4502.04it/s]
loss=0.0063 (0.0066): :  13% 355000/2725000 [01:20<08:46, 4502.04it/s]
loss=0.0063 (0.0066): :  13% 360000/2725000 [01:20<08:53, 4432.30it/s]
loss=0.0069 (0.0066): :  13% 360000/2725000 [01:21<08:53, 4432.30it/s]
loss=0.0069 (0.0066): :  13% 365000/2725000 [01:21<08:47, 4477.50it/s]
loss=0.0068 (0.0066): :  13% 365000/2725000 [01:22<08:47, 4477.50it/s]
loss=0.0068 (0.0066): :  14% 370000/2725000 [01:22<08:42, 4509.52it/s]
loss=0.0065 (0.0066): :  14% 370000/2725000 [01:23<08:42, 4509.52it/s]
loss=0.0065 (0.0066): :  14% 375000/2725000 [01:23<08:47, 4455.06it/s]
loss=0.0062 (0.0066): :  14% 375000/2725000 [01:24<08:47, 4455.06it/s]
loss=0.0062 (0.0066): :  14% 380000/2725000 [01:24<08:41, 4493.04it/s]
loss=0.0058 (0.0066): :  14% 380000/2725000 [01:25<08:41, 4493.04it/s]
loss=0.0058 (0.0066): :  14% 385000/2725000 [01:25<08:37, 4520.28it/s]
loss=0.0066 (0.0066): :  14% 385000/2725000 [01:26<08:37, 4520.28it/s]
loss=0.0066 (0.0066): :  14% 390000/2725000 [01:26<08:43, 4456.60it/s]
loss=0.0062 (0.0066): :  14% 390000/2725000 [01:27<08:43, 4456.60it/s]
loss=0.0062 (0.0066): :  14% 395000/2725000 [01:27<08:38, 4493.00it/s]
loss=0.0066 (0.0066): :  14% 395000/2725000 [01:29<08:38, 4493.00it/s]
loss=0.0066 (0.0066): :  15% 400000/2725000 [01:29<08:34, 4521.54it/s]
loss=0.0067 (0.0066): :  15% 400000/2725000 [01:30<08:34, 4521.54it/s]
loss=0.0067 (0.0066): :  15% 405000/2725000 [01:30<08:31, 4539.30it/s]
loss=0.0063 (0.0066): :  15% 405000/2725000 [01:31<08:31, 4539.30it/s]
loss=0.0063 (0.0066): :  15% 410000/2725000 [01:31<08:37, 4473.66it/s]
loss=0.0058 (0.0066): :  15% 410000/2725000 [01:32<08:37, 4473.66it/s]
loss=0.0058 (0.0066): :  15% 415000/2725000 [01:32<08:32, 4506.27it/s]
loss=0.0062 (0.0066): :  15% 415000/2725000 [01:33<08:32, 4506.27it/s]
loss=0.0062 (0.0066): :  15% 420000/2725000 [01:33<08:28, 4531.31it/s]
loss=0.0060 (0.0066): :  15% 420000/2725000 [01:34<08:28, 4531.31it/s]
loss=0.0060 (0.0066): :  16% 425000/2725000 [01:34<08:34, 4467.01it/s]
loss=0.0062 (0.0066): :  16% 425000/2725000 [01:35<08:34, 4467.01it/s]
loss=0.0062 (0.0066): :  16% 430000/2725000 [01:35<08:29, 4500.65it/s]
loss=0.0062 (0.0066): :  16% 430000/2725000 [01:36<08:29, 4500.65it/s]
loss=0.0062 (0.0066): :  16% 435000/2725000 [01:36<08:26, 4525.29it/s]
loss=0.0063 (0.0066): :  16% 435000/2725000 [01:37<08:26, 4525.29it/s]
loss=0.0063 (0.0066): :  16% 440000/2725000 [01:37<08:31, 4464.37it/s]
loss=0.0062 (0.0066): :  16% 440000/2725000 [01:39<08:31, 4464.37it/s]
loss=0.0062 (0.0066): :  16% 445000/2725000 [01:39<08:26, 4499.07it/s]
loss=0.0063 (0.0065): :  16% 445000/2725000 [01:40<08:26, 4499.07it/s]
loss=0.0063 (0.0065): :  17% 450000/2725000 [01:40<08:22, 4524.13it/s]
loss=0.0062 (0.0065): :  17% 450000/2725000 [01:41<08:22, 4524.13it/s]
loss=0.0062 (0.0065): :  17% 455000/2725000 [01:41<08:28, 4463.97it/s]
loss=0.0059 (0.0065): :  17% 455000/2725000 [01:42<08:28, 4463.97it/s]
loss=0.0059 (0.0065): :  17% 460000/2725000 [01:42<08:23, 4497.30it/s]
loss=0.0063 (0.0065): :  17% 460000/2725000 [01:43<08:23, 4497.30it/s]
loss=0.0063 (0.0065): :  17% 465000/2725000 [01:43<08:19, 4522.70it/s]
loss=0.0068 (0.0065): :  17% 465000/2725000 [01:44<08:19, 4522.70it/s]
loss=0.0068 (0.0065): :  17% 470000/2725000 [01:44<08:25, 4464.36it/s]
loss=0.0063 (0.0065): :  17% 470000/2725000 [01:45<08:25, 4464.36it/s]
loss=0.0063 (0.0065): :  17% 475000/2725000 [01:45<08:20, 4499.27it/s]
loss=0.0063 (0.0065): :  17% 475000/2725000 [01:46<08:20, 4499.27it/s]
loss=0.0063 (0.0065): :  18% 480000/2725000 [01:46<08:16, 4524.01it/s]
loss=0.0064 (0.0065): :  18% 480000/2725000 [01:47<08:16, 4524.01it/s]
loss=0.0064 (0.0065): :  18% 485000/2725000 [01:47<08:13, 4543.33it/s]
loss=0.0064 (0.0065): :  18% 485000/2725000 [01:49<08:13, 4543.33it/s]
loss=0.0064 (0.0065): :  18% 490000/2725000 [01:49<08:19, 4475.32it/s]
loss=0.0062 (0.0065): :  18% 490000/2725000 [01:50<08:19, 4475.32it/s]
loss=0.0062 (0.0065): :  18% 495000/2725000 [01:50<08:14, 4506.83it/s]
loss=0.0059 (0.0065): :  18% 495000/2725000 [01:51<08:14, 4506.83it/s]
loss=0.0059 (0.0065): :  18% 500000/2725000 [01:51<08:11, 4528.79it/s]
loss=0.0062 (0.0065): :  18% 500000/2725000 [01:52<08:11, 4528.79it/s]
loss=0.0062 (0.0065): :  19% 505000/2725000 [01:52<08:16, 4472.35it/s]
loss=0.0062 (0.0065): :  19% 505000/2725000 [01:53<08:16, 4472.35it/s]
loss=0.0062 (0.0065): :  19% 510000/2725000 [01:53<08:11, 4506.79it/s]
loss=0.0058 (0.0065): :  19% 510000/2725000 [01:54<08:11, 4506.79it/s]
loss=0.0058 (0.0065): :  19% 515000/2725000 [01:54<08:07, 4528.92it/s]
loss=0.0064 (0.0065): :  19% 515000/2725000 [01:55<08:07, 4528.92it/s]
loss=0.0064 (0.0065): :  19% 520000/2725000 [01:55<08:13, 4465.85it/s]
loss=0.0061 (0.0065): :  19% 520000/2725000 [01:56<08:13, 4465.85it/s]
loss=0.0061 (0.0065): :  19% 525000/2725000 [01:56<08:08, 4499.72it/s]
loss=0.0059 (0.0065): :  19% 525000/2725000 [01:57<08:08, 4499.72it/s]
loss=0.0059 (0.0065): :  19% 530000/2725000 [01:57<08:04, 4526.37it/s]
loss=0.0059 (0.0065): :  19% 530000/2725000 [01:59<08:04, 4526.37it/s]
loss=0.0059 (0.0065): :  20% 535000/2725000 [01:59<08:10, 4467.37it/s]
loss=0.0063 (0.0065): :  20% 535000/2725000 [02:00<08:10, 4467.37it/s]
loss=0.0063 (0.0065): :  20% 540000/2725000 [02:00<08:05, 4503.54it/s]
loss=0.0062 (0.0065): :  20% 540000/2725000 [02:01<08:05, 4503.54it/s]
loss=0.0062 (0.0065): :  20% 545000/2725000 [02:01<08:01, 4527.75it/s]
loss=0.0065 (0.0065): :  20% 545000/2725000 [02:02<08:01, 4527.75it/s]
loss=0.0065 (0.0065): :  20% 550000/2725000 [02:02<08:06, 4466.60it/s]
loss=0.0065 (0.0065): :  20% 550000/2725000 [02:03<08:06, 4466.60it/s]
loss=0.0065 (0.0065): :  20% 555000/2725000 [02:03<08:02, 4499.58it/s]
loss=0.0061 (0.0065): :  20% 555000/2725000 [02:04<08:02, 4499.58it/s]
loss=0.0061 (0.0065): :  21% 560000/2725000 [02:04<07:58, 4524.47it/s]
loss=0.0060 (0.0065): :  21% 560000/2725000 [02:05<07:58, 4524.47it/s]
loss=0.0060 (0.0065): :  21% 565000/2725000 [02:05<07:55, 4545.04it/s]
loss=0.0058 (0.0065): :  21% 565000/2725000 [02:06<07:55, 4545.04it/s]
loss=0.0058 (0.0065): :  21% 570000/2725000 [02:06<08:01, 4476.05it/s]
loss=0.0062 (0.0065): :  21% 570000/2725000 [02:07<08:01, 4476.05it/s]
loss=0.0062 (0.0065): :  21% 575000/2725000 [02:07<07:57, 4506.29it/s]
loss=0.0063 (0.0065): :  21% 575000/2725000 [02:09<07:57, 4506.29it/s]
loss=0.0063 (0.0065): :  21% 580000/2725000 [02:09<07:53, 4528.25it/s]
loss=0.0061 (0.0065): :  21% 580000/2725000 [02:10<07:53, 4528.25it/s]
loss=0.0061 (0.0065): :  21% 585000/2725000 [02:10<07:59, 4467.49it/s]
loss=0.0058 (0.0065): :  21% 585000/2725000 [02:11<07:59, 4467.49it/s]
loss=0.0058 (0.0065): :  22% 590000/2725000 [02:11<07:54, 4503.69it/s]
loss=0.0071 (0.0065): :  22% 590000/2725000 [02:12<07:54, 4503.69it/s]
loss=0.0071 (0.0065): :  22% 595000/2725000 [02:12<07:50, 4529.98it/s]
loss=0.0064 (0.0065): :  22% 595000/2725000 [02:13<07:50, 4529.98it/s]
loss=0.0064 (0.0065): :  22% 600000/2725000 [02:13<07:55, 4469.78it/s]
loss=0.0058 (0.0065): :  22% 600000/2725000 [02:14<07:55, 4469.78it/s]
loss=0.0058 (0.0065): :  22% 605000/2725000 [02:14<07:50, 4503.35it/s]
loss=0.0065 (0.0065): :  22% 605000/2725000 [02:15<07:50, 4503.35it/s]
loss=0.0065 (0.0065): :  22% 610000/2725000 [02:15<07:47, 4526.76it/s]
loss=0.0066 (0.0065): :  22% 610000/2725000 [02:16<07:47, 4526.76it/s]
loss=0.0066 (0.0065): :  23% 615000/2725000 [02:16<07:52, 4465.95it/s]
loss=0.0064 (0.0065): :  23% 615000/2725000 [02:17<07:52, 4465.95it/s]
loss=0.0064 (0.0065): :  23% 620000/2725000 [02:17<07:47, 4502.10it/s]
loss=0.0067 (0.0065): :  23% 620000/2725000 [02:19<07:47, 4502.10it/s]
loss=0.0067 (0.0065): :  23% 625000/2725000 [02:19<07:44, 4525.31it/s]
loss=0.0057 (0.0065): :  23% 625000/2725000 [02:20<07:44, 4525.31it/s]
loss=0.0057 (0.0065): :  23% 630000/2725000 [02:20<07:49, 4461.39it/s]
loss=0.0060 (0.0065): :  23% 630000/2725000 [02:21<07:49, 4461.39it/s]
loss=0.0060 (0.0065): :  23% 635000/2725000 [02:21<07:44, 4498.29it/s]
loss=0.0065 (0.0065): :  23% 635000/2725000 [02:22<07:44, 4498.29it/s]
loss=0.0065 (0.0065): :  23% 640000/2725000 [02:22<07:40, 4525.17it/s]
loss=0.0064 (0.0065): :  23% 640000/2725000 [02:23<07:40, 4525.17it/s]
loss=0.0064 (0.0065): :  24% 645000/2725000 [02:23<07:38, 4541.39it/s]
loss=0.0061 (0.0065): :  24% 645000/2725000 [02:24<07:38, 4541.39it/s]
loss=0.0061 (0.0065): :  24% 650000/2725000 [02:24<07:43, 4477.18it/s]
loss=0.0068 (0.0065): :  24% 650000/2725000 [02:25<07:43, 4477.18it/s]
loss=0.0068 (0.0065): :  24% 655000/2725000 [02:25<07:39, 4509.32it/s]
loss=0.0065 (0.0065): :  24% 655000/2725000 [02:26<07:39, 4509.32it/s]
loss=0.0065 (0.0065): :  24% 660000/2725000 [02:26<07:35, 4530.60it/s]
loss=0.0062 (0.0065): :  24% 660000/2725000 [02:27<07:35, 4530.60it/s]
loss=0.0062 (0.0065): :  24% 665000/2725000 [02:27<07:41, 4466.62it/s]
loss=0.0062 (0.0064): :  24% 665000/2725000 [02:29<07:41, 4466.62it/s]
loss=0.0062 (0.0064): :  25% 670000/2725000 [02:29<07:36, 4501.76it/s]
loss=0.0062 (0.0064): :  25% 670000/2725000 [02:30<07:36, 4501.76it/s]
loss=0.0062 (0.0064): :  25% 675000/2725000 [02:30<07:32, 4526.84it/s]
loss=0.0060 (0.0064): :  25% 675000/2725000 [02:31<07:32, 4526.84it/s]
loss=0.0060 (0.0064): :  25% 680000/2725000 [02:31<07:37, 4468.02it/s]
loss=0.0059 (0.0064): :  25% 680000/2725000 [02:32<07:37, 4468.02it/s]
loss=0.0059 (0.0064): :  25% 685000/2725000 [02:32<07:32, 4503.49it/s]
loss=0.0059 (0.0064): :  25% 685000/2725000 [02:33<07:32, 4503.49it/s]
loss=0.0059 (0.0064): :  25% 690000/2725000 [02:33<07:29, 4526.67it/s]
loss=0.0060 (0.0064): :  25% 690000/2725000 [02:34<07:29, 4526.67it/s]
loss=0.0060 (0.0064): :  26% 695000/2725000 [02:34<07:36, 4448.16it/s]
loss=0.0061 (0.0064): :  26% 695000/2725000 [02:35<07:36, 4448.16it/s]
loss=0.0061 (0.0064): :  26% 700000/2725000 [02:35<07:31, 4487.08it/s]
loss=0.0063 (0.0064): :  26% 700000/2725000 [02:36<07:31, 4487.08it/s]
loss=0.0063 (0.0064): :  26% 705000/2725000 [02:36<07:27, 4516.74it/s]
loss=0.0058 (0.0064): :  26% 705000/2725000 [02:37<07:27, 4516.74it/s]
loss=0.0058 (0.0064): :  26% 710000/2725000 [02:37<07:32, 4457.38it/s]
loss=0.0063 (0.0064): :  26% 710000/2725000 [02:39<07:32, 4457.38it/s]
loss=0.0063 (0.0064): :  26% 715000/2725000 [02:39<07:27, 4495.55it/s]
loss=0.0063 (0.0064): :  26% 715000/2725000 [02:40<07:27, 4495.55it/s]
loss=0.0063 (0.0064): :  26% 720000/2725000 [02:40<07:23, 4522.43it/s]
loss=0.0061 (0.0064): :  26% 720000/2725000 [02:41<07:23, 4522.43it/s]
loss=0.0061 (0.0064): :  27% 725000/2725000 [02:41<07:20, 4542.40it/s]
loss=0.0061 (0.0064): :  27% 725000/2725000 [02:42<07:20, 4542.40it/s]
loss=0.0061 (0.0064): :  27% 730000/2725000 [02:42<07:27, 4461.26it/s]
loss=0.0054 (0.0064): :  27% 730000/2725000 [02:43<07:27, 4461.26it/s]
loss=0.0054 (0.0064): :  27% 735000/2725000 [02:43<07:22, 4496.92it/s]
loss=0.0065 (0.0064): :  27% 735000/2725000 [02:44<07:22, 4496.92it/s]
loss=0.0065 (0.0064): :  27% 740000/2725000 [02:44<07:18, 4524.50it/s]
loss=0.0057 (0.0064): :  27% 740000/2725000 [02:45<07:18, 4524.50it/s]
loss=0.0057 (0.0064): :  27% 745000/2725000 [02:45<07:23, 4468.09it/s]
loss=0.0062 (0.0064): :  27% 745000/2725000 [02:46<07:23, 4468.09it/s]
loss=0.0062 (0.0064): :  28% 750000/2725000 [02:46<07:18, 4502.63it/s]
loss=0.0061 (0.0064): :  28% 750000/2725000 [02:47<07:18, 4502.63it/s]
loss=0.0061 (0.0064): :  28% 755000/2725000 [02:47<07:15, 4527.79it/s]
loss=0.0063 (0.0064): :  28% 755000/2725000 [02:49<07:15, 4527.79it/s]
loss=0.0063 (0.0064): :  28% 760000/2725000 [02:49<07:20, 4459.55it/s]
loss=0.0063 (0.0064): :  28% 760000/2725000 [02:50<07:20, 4459.55it/s]
loss=0.0063 (0.0064): :  28% 765000/2725000 [02:50<07:15, 4498.51it/s]
loss=0.0061 (0.0064): :  28% 765000/2725000 [02:51<07:15, 4498.51it/s]
loss=0.0061 (0.0064): :  28% 770000/2725000 [02:51<07:11, 4525.67it/s]
